text,created_at,source,is_retweet,retweet_count,in_reply_to_user_id_str,favorite_count
A GREAT HONOR to spend time with our BRAVE HEROES at the @USMC Air Station Yuma. THANK YOU for your service to the United States of America! https://t.co/4lJ94nxODu,Fri Aug 25 00:21:42 +0000 2017,Media Studio,False,12389,,Fri Aug 25 00:21:42 +0000 2017
A great honor to spend time with our brave HEROES at the @USMC Air Station Yuma. THANK YOU for your service to the United Staes of America! https://t.co/FUtGBoTJLo,Thu Aug 24 22:39:59 +0000 2017,Media Studio,False,4894,,Thu Aug 24 22:39:59 +0000 2017
"As #HurricaneHarvey intensifies - remember to #PlanAhead. 
☑️https://t.co/FMdmvohypy
☑️https://t.co/YL56ldeqoW 
☑️https://t.co/t1s4AL3B47 https://t.co/tpXmOK70ug",Thu Aug 24 19:31:00 +0000 2017,Media Studio,False,15548,,Thu Aug 24 19:31:00 +0000 2017
"On Tuesday, I visited with the incredible men &amp; women of @ICEgov &amp; @DHSgov Border Patrol in Yuma, AZ. Thank you. We respect &amp; cherish you! https://t.co/KSQddGqWzJ",Thu Aug 24 17:13:38 +0000 2017,Media Studio,False,12623,,Thu Aug 24 17:13:38 +0000 2017
"The only problem I have with Mitch McConnell is that, after hearing Repeal &amp; Replace for 7 years, he failed!That should NEVER have happened!",Thu Aug 24 13:42:41 +0000 2017,Twitter for iPhone,False,25299,,Thu Aug 24 13:42:41 +0000 2017
"James Clapper, who famously got caught lying to Congress, is now an authority on Donald Trump. Will he show you his beautiful letter to me?",Thu Aug 24 13:15:22 +0000 2017,Twitter for iPhone,False,22501,,Thu Aug 24 13:15:22 +0000 2017
"..(enthusiastic, dynamic and fun) and the American Legion - V.A. (respectful and strong). Too bad the Dems have no one who can change tones!",Thu Aug 24 13:15:00 +0000 2017,Twitter for iPhone,False,10967,25073877,Thu Aug 24 13:15:00 +0000 2017
"James Clapper, who famously got caught lying to Congress, is now an authority on Donald Trump. Will he show you his beautiful letter to me?",Thu Aug 24 13:10:20 +0000 2017,Twitter for iPhone,False,1027,,Thu Aug 24 13:10:20 +0000 2017
"...(enthusiastic, dynamic and fun) and the American Legion - V.A. (respectful and strong). To bad the Dems have no one who can change tones!",Thu Aug 24 13:07:49 +0000 2017,Twitter for iPhone,False,1014,25073877,Thu Aug 24 13:07:49 +0000 2017
"The Fake News is now complaining about my different types of back to back speeches. Well, there was Afghanistan (somber), the big Rally.....",Thu Aug 24 13:07:34 +0000 2017,Twitter for iPhone,False,14865,,Thu Aug 24 13:07:34 +0000 2017
"...(enthusiastic, dynamic and fun) and the American Legion - V.A. (respectful and strong).To bad the Dems have no one who can change tones!",Thu Aug 24 12:51:03 +0000 2017,Twitter for iPhone,False,1815,,Thu Aug 24 12:51:03 +0000 2017
"The Fake News is now complaining about my different types of back to back speeches. Well, their was Afghanistan (somber), the big Rally.....",Thu Aug 24 12:41:14 +0000 2017,Twitter for iPhone,False,2763,,Thu Aug 24 12:41:14 +0000 2017
RT @JerryTravone: @realDonaldTrump  https://t.co/6XJxEg1gSs,Thu Aug 24 12:33:32 +0000 2017,Twitter for iPhone,True,27013,,Thu Aug 24 12:33:32 +0000 2017
...didn't do it so now we have a big deal with Dems holding them up (as usual) on Debt Ceiling approval. Could have been so easy-now a mess!,Thu Aug 24 12:25:03 +0000 2017,Twitter for iPhone,False,13570,,Thu Aug 24 12:25:03 +0000 2017
I requested that Mitch M &amp; Paul R tie the Debt Ceiling legislation into the popular V.A. Bill (which just passed) for easy approval. They...,Thu Aug 24 12:19:45 +0000 2017,Twitter for iPhone,False,18169,,Thu Aug 24 12:19:45 +0000 2017
"Donald E. Ballard, on behalf of the people of the United States, THANK YOU for your courageous service. YOU INSPIRE US ALL! #ALConv2017 https://t.co/46m20cJkLB",Thu Aug 24 00:52:51 +0000 2017,Media Studio,False,12692,,Thu Aug 24 00:52:51 +0000 2017
"A great honor to sign the Veterans Appeals Improvement &amp; Modernization Act into law w/ @AmericanLegion @SecShulkin.
🎥https://t.co/fr2sf9oRvd https://t.co/bICsRm1tQx",Wed Aug 23 22:41:19 +0000 2017,Twitter for iPhone,False,11164,,Wed Aug 23 22:41:19 +0000 2017
"As long as we have faith in each other and confidence in our values, then there is no challenge too great for us to conquer! #ALConv2017 https://t.co/tsIAgHbFM7",Wed Aug 23 19:10:13 +0000 2017,Twitter for iPhone,False,17285,,Wed Aug 23 19:10:13 +0000 2017
"If Republican Senate doesn't get rid of the Filibuster Rule &amp; go to a simple majority, which the Dems would do, they are just wasting time!",Wed Aug 23 13:50:52 +0000 2017,Twitter for iPhone,False,20059,,Wed Aug 23 13:50:52 +0000 2017
Last night in Phoenix I read the things from my statements on Charlottesville that the Fake News Media didn't cover fairly. People got it!,Wed Aug 23 13:40:31 +0000 2017,Twitter for iPhone,False,19691,,Wed Aug 23 13:40:31 +0000 2017
"Phoenix crowd last night was amazing - a packed house. I love the Great State of Arizona. Not a fan of Jeff Flake, weak on crime &amp; border!",Wed Aug 23 13:20:15 +0000 2017,Twitter for iPhone,False,20194,,Wed Aug 23 13:20:15 +0000 2017
MAKE AMERICA GREAT AGAIN! https://t.co/RzePiucV3h,Wed Aug 23 07:01:01 +0000 2017,Media Studio,False,16193,,Wed Aug 23 07:01:01 +0000 2017
#DrainTheSwamp #PhoenixRally https://t.co/o7S6xoCBiC,Wed Aug 23 06:00:39 +0000 2017,Twitter for iPhone,False,11193,,Wed Aug 23 06:00:39 +0000 2017
"Not only does the media give a platform to hate groups, but the media turns a blind eye to the gang violence on our streets! https://t.co/Mau0B1qYIP",Wed Aug 23 05:32:50 +0000 2017,Twitter for iPhone,False,27775,,Wed Aug 23 05:32:50 +0000 2017
"Thank you Arizona. Beautiful turnout of 15,000 in Phoenix tonight! Full coverage of rally via my Facebook at: https://t.co/s0D12EFs40 https://t.co/WT4D9Vsen1",Wed Aug 23 05:18:29 +0000 2017,Twitter for iPhone,False,13248,,Wed Aug 23 05:18:29 +0000 2017
"THANK YOU to all of the great men and women at the U.S. Customs and Border Protection facility in Yuma, Arizona &amp; around the United States! https://t.co/tjFx8XjhDz",Wed Aug 23 00:20:52 +0000 2017,Media Studio,False,20358,,Wed Aug 23 00:20:52 +0000 2017
"We will push onward to victory w/hope in our hearts, courage in our souls &amp; everlasting pride in each &amp; every one of you. God Bless America. https://t.co/44QYFSq07a",Tue Aug 22 23:12:04 +0000 2017,Media Studio,False,16631,,Tue Aug 22 23:12:04 +0000 2017
"See you at 7:00 P.M. tonight Phoenix, Arizona! #MAGA🇺🇸
Tickets: https://t.co/2kUQfKqbsx https://t.co/1w3LVkpESE",Tue Aug 22 20:03:41 +0000 2017,Twitter for iPhone,False,8768,,Tue Aug 22 20:03:41 +0000 2017
"We pray for our fallen heroes who died while serving our country in the @USNavy aboard the  #USSJohnSMcCain, and their families. https://t.co/t3kD8qj9Mt",Tue Aug 22 19:15:40 +0000 2017,Twitter for iPhone,False,16214,,Tue Aug 22 19:15:40 +0000 2017
"Was with great people last night in Fort Myer, Virginia. The future of our country is strong!",Tue Aug 22 10:46:29 +0000 2017,Twitter for iPhone,False,15407,,Tue Aug 22 10:46:29 +0000 2017
"Address to the Nation
Full Video &amp; Transcript:
https://t.co/FELdImTuUM https://t.co/6ly3fNatiX",Tue Aug 22 03:50:09 +0000 2017,Media Studio,False,13820,,Tue Aug 22 03:50:09 +0000 2017
"Thank you to the men and women of Fort Myer, and every member of the U.S. Military at home and abroad. #USA🇺🇸 https://t.co/ticezYKkhz",Tue Aug 22 03:20:50 +0000 2017,Media Studio,False,15249,,Tue Aug 22 03:20:50 +0000 2017
RT @marcorubio: Good #AfghanStrategy &amp; excellent speech by @POTUS laying it out to the nation.,Tue Aug 22 03:01:28 +0000 2017,Twitter for iPhone,True,8149,,Tue Aug 22 03:01:28 +0000 2017
"Join me live from Fort Myer in Arlington, Virginia. 
➡️https://t.co/LOV4StdJDj",Tue Aug 22 01:00:10 +0000 2017,Twitter for iPhone,False,6161,,Tue Aug 22 01:00:10 +0000 2017
"Thank you, the very dishonest Fake News Media is out of control! https://t.co/8J7y900VGK",Mon Aug 21 13:32:06 +0000 2017,Twitter for iPhone,False,20686,,Mon Aug 21 13:32:06 +0000 2017
Jerry Falwell of Liberty University was fantastic on @foxandfriends. The Fake News should listen to what he had to say. Thanks Jerry!,Mon Aug 21 13:27:12 +0000 2017,Twitter for iPhone,False,15972,,Mon Aug 21 13:27:12 +0000 2017
Thoughts &amp; prayers are w/ our @USNavy sailors aboard the #USSJohnSMcCain where search &amp; rescue efforts are underway. https://t.co/DQU0zTRXNU,Mon Aug 21 03:01:01 +0000 2017,Twitter for iPhone,False,20975,,Mon Aug 21 03:01:01 +0000 2017
Heading back to Washington after working hard and watching some of the worst and most dishonest Fake News reporting I have ever seen!,Sun Aug 20 23:22:07 +0000 2017,Twitter for iPhone,False,28832,,Sun Aug 20 23:22:07 +0000 2017
I want to applaud the many protestors in Boston who are speaking out against bigotry and hate. Our country will soon come together as one!,Sat Aug 19 20:41:49 +0000 2017,Twitter for iPhone,False,33075,,Sat Aug 19 20:41:49 +0000 2017
"Our great country has been divided for decades. Sometimes you need protest in order to heal, &amp; we will heal, &amp; be stronger than ever before!",Sat Aug 19 20:41:15 +0000 2017,Twitter for iPhone,False,28852,,Sat Aug 19 20:41:15 +0000 2017
"Our great country has been divided for decades. Sometimes you need protest in order to heel, &amp; we will heel, &amp; be stronger than ever before!",Sat Aug 19 20:34:44 +0000 2017,Twitter for iPhone,False,1958,,Sat Aug 19 20:34:44 +0000 2017
Great job by all law enforcement officers and Boston Mayor @Marty_Walsh.,Sat Aug 19 19:29:29 +0000 2017,Twitter for iPhone,False,15167,25073877,Sat Aug 19 19:29:29 +0000 2017
Looks like many anti-police agitators in Boston. Police are looking tough and smart! Thank you.,Sat Aug 19 19:22:47 +0000 2017,Twitter for iPhone,False,25591,,Sat Aug 19 19:22:47 +0000 2017
Steve Bannon will be a tough and smart new voice at @BreitbartNews...maybe even better than ever before. Fake News needs the competition!,Sat Aug 19 17:47:26 +0000 2017,Twitter for iPhone,False,28313,,Sat Aug 19 17:47:26 +0000 2017
"Important day spent at Camp David with our very talented Generals and military leaders. Many decisions made, including on Afghanistan.",Sat Aug 19 11:47:31 +0000 2017,Twitter for iPhone,False,16128,,Sat Aug 19 11:47:31 +0000 2017
I want to thank Steve Bannon for his service. He came to the campaign during my run against Crooked Hillary Clinton - it was great! Thanks S,Sat Aug 19 11:33:51 +0000 2017,Twitter for iPhone,False,25380,,Sat Aug 19 11:33:51 +0000 2017
"My thoughts and prayers are with the @KissimmeePolice and their loved ones. We are with you!
#LESM",Sat Aug 19 04:59:01 +0000 2017,Twitter for iPhone,False,21668,,Sat Aug 19 04:59:01 +0000 2017
"Today, I signed the Global War on Terrorism War Memorial Act (#HR873.) The bill authorizes....cont➡️https://t.co/c3zIkdtowc https://t.co/re6n0MS0cj",Sat Aug 19 01:30:58 +0000 2017,Twitter for iPhone,False,14892,,Sat Aug 19 01:30:58 +0000 2017
"Just returned to Bedminster, NJ from Camp David. GREAT meeting on National Security, the Border and the Military! #MAGA🇺🇸 https://t.co/Hjmcnnse9j",Fri Aug 18 23:17:14 +0000 2017,Media Studio,False,13916,,Fri Aug 18 23:17:14 +0000 2017
I have directed that U.S. Cyber Command be elevated to the status of a Unified Combatant Command focused on....cont: https://t.co/3iScfuMw9s,Fri Aug 18 15:28:52 +0000 2017,Twitter for iPhone,False,14281,,Fri Aug 18 15:28:52 +0000 2017
"RT @hughhewitt: @realDonaldTrump I spoke to a group of influential CA GOPers tonight, long time activists, bundlers, influencers. Support f…",Fri Aug 18 15:27:55 +0000 2017,Twitter for iPhone,True,12277,,Fri Aug 18 15:27:55 +0000 2017
RT @hughhewitt: #NeverTrumpers elite MSMers and virtue signalers are persuading themselves that @realDonaldTrump supporters are deserting.…,Fri Aug 18 15:27:51 +0000 2017,Twitter for iPhone,True,10351,,Fri Aug 18 15:27:51 +0000 2017
"Heading to Camp David for major meeting on National Security, the Border and the Military (which we are rapidly building to strongest ever).",Fri Aug 18 14:09:24 +0000 2017,Twitter for iPhone,False,16118,,Fri Aug 18 14:09:24 +0000 2017
Radical Islamic Terrorism must be stopped by whatever means necessary! The courts must give us back our protective rights. Have to be tough!,Fri Aug 18 13:06:13 +0000 2017,Twitter for iPhone,False,37669,,Fri Aug 18 13:06:13 +0000 2017
The Obstructionist Democrats make Security for our country very difficult. They use the courts and associated delay at all times. Must stop!,Fri Aug 18 12:55:33 +0000 2017,Twitter for iPhone,False,23407,,Fri Aug 18 12:55:33 +0000 2017
Homeland Security and law enforcement are on alert &amp; closely watching for any sign of trouble. Our borders are far tougher than ever before!,Fri Aug 18 12:31:27 +0000 2017,Twitter for iPhone,False,22669,,Fri Aug 18 12:31:27 +0000 2017
Study what General Pershing of the United States did to terrorists when caught. There was no more Radical Islamic Terror for 35 years!,Thu Aug 17 18:45:14 +0000 2017,Twitter for iPhone,False,30534,,Thu Aug 17 18:45:14 +0000 2017
"The United States condemns the terror attack in Barcelona, Spain, and will do whatever is necessary to help. Be tough &amp; strong, we love you!",Thu Aug 17 18:00:58 +0000 2017,Twitter for iPhone,False,66115,,Thu Aug 17 18:00:58 +0000 2017
"...the beauty that is being taken out of our cities, towns and parks will be greatly missed and never able to be comparably replaced!",Thu Aug 17 13:21:45 +0000 2017,Twitter for iPhone,False,27230,,Thu Aug 17 13:21:45 +0000 2017
"...can't change history, but you can learn from it. Robert E Lee, Stonewall Jackson - who's next, Washington, Jefferson? So foolish! Also...",Thu Aug 17 13:15:58 +0000 2017,Twitter for iPhone,False,34360,,Thu Aug 17 13:15:58 +0000 2017
Sad to see the history and culture of our great country being ripped apart with the removal of our beautiful statues and monuments. You.....,Thu Aug 17 13:07:28 +0000 2017,Twitter for iPhone,False,34483,,Thu Aug 17 13:07:28 +0000 2017
Many meetings today in Bedminster including with Secretary Linda M and Small Business. Job numbers are looking great!,Thu Aug 17 12:59:02 +0000 2017,Twitter for iPhone,False,11830,,Thu Aug 17 12:59:02 +0000 2017
"Great to see that Dr. Kelli Ward is running against Flake Jeff Flake, who is WEAK on borders, crime and a non-factor in Senate. He's toxic!",Thu Aug 17 10:56:33 +0000 2017,Twitter for iPhone,False,23199,,Thu Aug 17 10:56:33 +0000 2017
"The public is learning (even more so) how dishonest the Fake News is. They totally misrepresent what I say about hate, bigotry etc. Shame!",Thu Aug 17 10:32:11 +0000 2017,Twitter for iPhone,False,33033,,Thu Aug 17 10:32:11 +0000 2017
...and people like Ms. Heyer. Such a disgusting lie. He just can't forget his election trouncing.The people of South Carolina will remember!,Thu Aug 17 10:24:05 +0000 2017,Twitter for iPhone,False,15262,,Thu Aug 17 10:24:05 +0000 2017
"Publicity seeking Lindsey Graham falsely stated that I said there is moral equivalency between the KKK, neo-Nazis &amp; white supremacists......",Thu Aug 17 10:19:39 +0000 2017,Twitter for iPhone,False,20156,,Thu Aug 17 10:19:39 +0000 2017
THANK YOU @MayorGimenez for following the RULE OF LAW! Sanctuary cities make our country LESS SAFE! Full remarks: https://t.co/Kz2EsQ3f1v https://t.co/vD3BB3hyti,Thu Aug 17 02:55:18 +0000 2017,Media Studio,False,15690,,Thu Aug 17 02:55:18 +0000 2017
"Join me at 7:00 P.M. on Tuesday, August 22nd in Phoenix, Arizona at the Phoenix Convention Center! Tickets at: https://t.co/2kUQfKqbsx https://t.co/5ua74dlVtq",Thu Aug 17 00:11:28 +0000 2017,Twitter for iPhone,False,13904,,Thu Aug 17 00:11:28 +0000 2017
"Today in Bedminster I signed the Harry W. Colmery Veterans Educational Assistance Act of 2017, joined by @DeptVetAffairs @SecShulkin. https://t.co/oMUIZ8X7oB",Wed Aug 16 21:35:16 +0000 2017,Twitter for iPhone,False,13790,,Wed Aug 16 21:35:16 +0000 2017
"Just landed in Bedminster, New Jersey. #MAGA 🎥https://t.co/6EQfmRzrnv",Wed Aug 16 19:49:31 +0000 2017,Twitter for iPhone,False,6394,,Wed Aug 16 19:49:31 +0000 2017
"RT @JacobAWohl: @realDonaldTrump President Trump alone has succeeded in bringing the Stock Market, Small Business Index and Consumer Comfor…",Wed Aug 16 17:50:13 +0000 2017,Twitter for iPhone,True,12508,,Wed Aug 16 17:50:13 +0000 2017
"Rather than putting pressure on the businesspeople of the Manufacturing Council &amp; Strategy &amp; Policy Forum, I am ending both. Thank you all!",Wed Aug 16 17:14:27 +0000 2017,Twitter for iPhone,False,20229,,Wed Aug 16 17:14:27 +0000 2017
"Memorial service today for beautiful and incredible Heather Heyer, a truly special young woman. She will be long remembered by all!",Wed Aug 16 14:58:14 +0000 2017,Twitter for iPhone,False,17856,,Wed Aug 16 14:58:14 +0000 2017
"Wow, Senator Luther Strange picked up a lot of additional support since my endorsement. Now in September runoff. Strong on Wall &amp; Crime!",Wed Aug 16 14:51:36 +0000 2017,Twitter for iPhone,False,9986,,Wed Aug 16 14:51:36 +0000 2017
MAKE AMERICA GREAT AGAIN!,Wed Aug 16 12:39:07 +0000 2017,Twitter for iPhone,False,52766,,Wed Aug 16 12:39:07 +0000 2017
Kim Jong Un of North Korea made a very wise and well reasoned decision. The alternative would have been both catastrophic and unacceptable!,Wed Aug 16 11:39:34 +0000 2017,Twitter for iPhone,False,27363,,Wed Aug 16 11:39:34 +0000 2017
